episode,reward,success,steps,epsilon,avg100
132,-1982.5,0,300,0.6726062478080883,-2005.81
133,-1821.5,0,300,0.6705884290646641,-1998.75
134,-1505.0,0,300,0.66857666377747,-1991.17
135,-1752.5,0,300,0.6665709337861376,-1984.6
136,-1429.0,0,300,0.6645712209847792,-1978.51
137,-1679.0,0,300,0.6625775073218249,-1967.865
138,-1477.0,1,268,0.6605897747998594,-1961.29
139,-1875.0,0,300,0.6586080054754598,-1954.515
140,-1716.5,0,300,0.6566321814590335,-1949.3
141,-1560.5,0,300,0.6546622849146564,-1943.945
142,-1755.0,0,300,0.6526982980599124,-1941.03
143,-1176.0,1,290,0.6507402031657327,-1934.225
144,-1618.0,0,300,0.6487879825562355,-1929.14
145,-1120.0,1,248,0.6468416186085668,-1918.17
146,-1906.0,0,300,0.6449010937527411,-1917.05
147,-1802.5,0,300,0.6429663904714829,-1915.785
148,-1455.0,0,300,0.6410374913000684,-1910.5
149,-1658.0,0,300,0.6391143788261682,-1903.87
150,-1600.5,0,300,0.6371970356896897,-1896.185
151,-1140.0,1,231,0.6352854445826206,-1884.88
152,-2120.0,0,300,0.6333795882488727,-1886.335
153,-1787.5,0,300,0.6314794494841262,-1883.32
154,-1737.0,0,300,0.6295850111356738,-1879.915
155,-1971.5,0,300,0.6276962561022668,-1872.125
156,-1658.0,0,300,0.62581316733396,-1865.82
157,-1738.5,0,300,0.623935727831958,-1860.085
158,-1301.5,0,300,0.6220639206484622,-1851.115
159,-1360.0,0,300,0.6201977288865168,-1843.25
160,-1575.5,0,300,0.6183371356998573,-1838.37
161,-1450.5,0,300,0.6164821242927577,-1831.11
162,-2119.0,0,300,0.6146326779198794,-1827.6
163,-1368.0,0,300,0.6127887798861198,-1821.325
164,-1875.0,0,300,0.6109504135464614,-1819.425
165,-1353.0,0,300,0.609117562305822,-1810.73
166,-1532.0,0,300,0.6072902096189046,-1808.85
167,-1453.5,0,300,0.6054683389900478,-1803.57
168,-1636.0,0,300,0.6036519339730777,-1801.175
169,-1465.5,0,300,0.6018409781711584,-1794.345
170,-1592.0,0,300,0.6000354552366449,-1791.405
171,-1004.0,0,300,0.598235348870935,-1783.885
172,-1492.5,0,300,0.5964406428243222,-1782.19
173,-1754.5,0,300,0.5946513208958493,-1781.365
174,-1544.0,0,300,0.5928673669331617,-1775.48
175,-1475.0,0,300,0.5910887648323622,-1770.865
176,-1495.5,0,300,0.5893154985378651,-1768.405
177,-887.0,1,235,0.5875475520422515,-1759.79
178,-1730.0,0,300,0.5857849093861247,-1757.525
179,-1556.5,0,300,0.5840275546579663,-1759.67
180,-1599.5,0,300,0.5822754719939924,-1752.855
181,-1651.0,0,300,0.5805286455780104,-1747.635
182,-1157.5,0,300,0.5787870596412764,-1737.95
183,-1429.5,0,300,0.5770506984623526,-1726.805
184,-658.0,1,208,0.5753195463669655,-1709.435
185,-1224.5,0,300,0.5735935877278646,-1697.37
186,-646.0,1,172,0.571872806964681,-1686.48
187,-1574.0,0,300,0.5701571885437869,-1683.155
188,-1540.0,0,300,0.5684467169781556,-1671.35
