episode,reward,success,steps,epsilon,avg100
206,-508.0,1,135,0.5385209610918825,-1262.4
207,-1252.0,0,300,0.5369053982086068,-1260.0
208,-890.0,1,212,0.535294682013981,-1247.795
209,-487.0,1,134,0.5336887979679391,-1232.36
210,-626.0,1,203,0.5320877315740353,-1221.79
211,-1383.0,0,300,0.5304914683793133,-1216.695
212,-1719.0,0,300,0.5288999939741753,-1218.095
213,-540.0,1,195,0.5273132939922528,-1205.935
214,-838.0,1,184,0.525731354110276,-1200.715
215,-1339.0,0,300,0.5241541600479452,-1194.995
216,-861.0,1,248,0.5225816975678014,-1188.185
217,-872.0,1,269,0.521013952475098,-1177.74
218,-515.0,1,143,0.5194509106176727,-1165.595
219,-471.0,1,156,0.5178925578858197,-1156.175
220,-471.0,1,107,0.5163388802121622,-1144.255
221,-569.0,1,164,0.5147898635715258,-1140.605
222,-1358.5,0,300,0.5132454939808112,-1141.54
223,-1399.5,0,300,0.5117057574988688,-1137.47
224,-352.0,1,161,0.5101706402263723,-1123.895
225,-414.0,1,125,0.5086401283056932,-1108.565
226,-532.0,1,144,0.5071142079207761,-1093.715
227,-776.0,1,216,0.5055928652970137,-1081.09
228,-709.0,1,160,0.5040760867011227,-1073.715
229,-560.0,1,186,0.5025638584410194,-1063.26
230,-1207.5,0,300,0.5010561668656963,-1061.095
231,-476.0,1,133,0.49955299836509925,-1055.915
232,-1162.0,1,272,0.49805433937000393,-1050.745
233,-1446.0,0,300,0.4965601763518939,-1047.11
234,-458.0,1,174,0.49507049582283824,-1035.5
235,-437.0,1,150,0.49358528433536975,-1024.26
236,-688.0,1,172,0.49210452848236363,-1014.485
237,-676.0,1,185,0.49062821489691655,-1006.045
238,-1433.0,0,300,0.4891563302522258,-1003.165
239,-394.0,1,135,0.48768886126146915,-992.555
240,-521.0,1,128,0.48622579467768473,-980.015
241,-193.0,1,97,0.4847671172936517,-976.085
242,-371.0,1,108,0.4833128159417707,-972.915
243,-99.0,1,92,0.4818628774939454,-956.225
244,-409.0,1,115,0.48041728886146357,-944.8
245,-670.0,1,179,0.4789760369948792,-941.05
246,-636.0,1,160,0.47753910888389456,-932.13
